date,symbol,asset_type,open,high,low,close,volume,adj_close
2024-07-01 00:00:00-04:00,AAPL,stocks,210.2685364182596,215.6419868499251,210.09999821846176,214.88851928710938,60402900,214.88851928710938
2024-07-02 00:00:00-04:00,AAPL,stocks,214.293668724795,218.48735180877674,213.2526983679821,218.3782958984375,58046200,218.3782958984375
2024-07-03 00:00:00-04:00,AAPL,stocks,218.1106471909744,219.6473388671875,217.14897630904898,219.6473388671875,37369800,219.6473388671875
2024-07-05 00:00:00-04:00,AAPL,stocks,219.7464397478406,224.5052198536283,219.7464397478406,224.3961639404297,60412400,224.3961639404297
2024-07-08 00:00:00-04:00,AAPL,stocks,225.13973799267995,225.89322076278884,221.3327197032473,225.8634796142578,59085900,225.8634796142578
2024-07-09 00:00:00-04:00,AAPL,stocks,225.9725055332989,227.42988222637766,224.4259054004998,226.716064453125,48076100,226.716064453125
2024-07-10 00:00:00-04:00,AAPL,stocks,227.3307526887298,231.07828847688273,227.28117906796422,230.97914123535156,62627700,230.97914123535156
2024-07-11 00:00:00-04:00,AAPL,stocks,229.40280147827102,230.39421338925845,223.83107137940016,225.61561584472656,64710600,225.61561584472656
2024-07-12 00:00:00-04:00,AAPL,stocks,226.9540218514806,230.64207551688347,226.71607753741577,228.5601043701172,53046500,228.5601043701172
2024-07-15 00:00:00-04:00,AAPL,stocks,234.44908623752588,235.1926451763578,231.08820043911544,232.38694763183594,62631300,232.38694763183594
2024-07-16 00:00:00-04:00,AAPL,stocks,232.98180687397965,234.24090427881208,230.33473879844306,232.80335998535156,43234300,232.80335998535156
2024-07-17 00:00:00-04:00,AAPL,stocks,227.47944931340314,229.47219684306242,224.6935843942369,226.9143524169922,57345900,226.9143524169922
2024-07-18 00:00:00-04:00,AAPL,stocks,228.3023336745397,228.46096321097224,220.36112971273346,222.2547149658203,66034600,222.2547149658203
2024-07-19 00:00:00-04:00,AAPL,stocks,222.88925101284036,224.85224251867803,221.36246807560826,222.3836212158203,49151500,222.3836212158203
2024-07-22 00:00:00-04:00,AAPL,stocks,225.06043082550624,225.82382229500527,221.17409763275575,222.03663635253906,48201800,222.03663635253906
2024-07-23 00:00:00-04:00,AAPL,stocks,222.44308791792702,224.9910238167192,220.76759935066607,223.0775909423828,39960300,223.0775909423828
2024-07-24 00:00:00-04:00,AAPL,stocks,222.07627816799848,222.86941075843336,215.26528287042115,216.6631622314453,61777600,216.6631622314453
2024-07-25 00:00:00-04:00,AAPL,stocks,217.0498282561097,218.95335266428125,212.7768448313927,215.62220764160156,51391200,215.62220764160156
2024-07-26 00:00:00-04:00,AAPL,stocks,216.82180047841348,217.60502442671483,214.15489978899527,216.08816528320312,41601300,216.08816528320312
2024-07-29 00:00:00-04:00,AAPL,stocks,215.09674706599597,217.41664743865044,213.8971319294418,216.36575317382812,36311800,216.36575317382812
2024-07-30 00:00:00-04:00,AAPL,stocks,217.3075942808937,218.43780333279796,214.26395224147618,216.9209442138672,41643800,216.9209442138672
2024-07-31 00:00:00-04:00,AAPL,stocks,219.5382417741392,221.8978068103832,218.73520059867647,220.17274475097656,50036300,220.17274475097656
2024-08-01 00:00:00-04:00,AAPL,stocks,222.44309097566543,222.55214689360594,215.15622233135366,216.48471069335938,62501000,216.48471069335938
2024-08-02 00:00:00-04:00,AAPL,stocks,217.2679231335739,223.66254232334134,215.84030263063204,217.97183227539062,105568600,217.97183227539062
2024-08-05 00:00:00-04:00,AAPL,stocks,197.3802115476467,211.6664621054212,194.3167520967801,207.47279357910156,119548600,207.47279357910156
2024-08-06 00:00:00-04:00,AAPL,stocks,203.5368993643752,208.1866243558284,199.3432305776738,205.4503173828125,69660500,205.4503173828125
2024-08-07 00:00:00-04:00,AAPL,stocks,205.12311510057037,211.80523672133984,204.61750047992084,208.01805114746094,63516400,208.01805114746094
2024-08-08 00:00:00-04:00,AAPL,stocks,211.27982425167653,212.36045976406422,207.03658185433542,211.4781036376953,47161100,211.4781036376953
