date,symbol,asset_type,open,high,low,close,volume,adj_close
2024-07-01 00:00:00-03:00,PETR4.SA,stocks,30.04895934932938,30.401920443569356,29.946991281693457,30.299955368041992,24963500,30.299955368041992
2024-07-02 00:00:00-03:00,PETR4.SA,stocks,30.456824784814945,30.668600217794328,30.150920620505232,30.205825805664062,33346200,30.205825805664062
2024-07-03 00:00:00-03:00,PETR4.SA,stocks,30.354848600781263,30.42544139023849,29.617545468204163,29.680295944213867,38509400,29.680295944213867
2024-07-04 00:00:00-03:00,PETR4.SA,stocks,29.72736632449967,29.774426201309282,29.115560997001438,29.27243423461914,32698800,29.27243423461914
2024-07-05 00:00:00-03:00,PETR4.SA,stocks,29.37439894482352,29.53127216458768,29.107715368856784,29.429304122924805,32758800,29.429304122924805
2024-07-08 00:00:00-03:00,PETR4.SA,stocks,29.397927321469155,30.213665627294915,29.248899416255995,30.150915145874023,48845900,30.150915145874023
2024-07-09 00:00:00-03:00,PETR4.SA,stocks,30.15876547330889,30.354856272235335,30.017579858713198,30.143077850341797,34832500,30.143077850341797
2024-07-10 00:00:00-03:00,PETR4.SA,stocks,30.190144281001448,30.245049471809782,29.790117328416756,29.86071014404297,32899700,29.86071014404297
2024-07-11 00:00:00-03:00,PETR4.SA,stocks,29.931298656786172,30.158764695782477,29.892081096433586,30.06464195251465,17229400,30.06464195251465
2024-07-12 00:00:00-03:00,PETR4.SA,stocks,30.143076922579997,30.205824420408945,29.915610884720454,29.9234561920166,15779100,29.9234561920166
2024-07-15 00:00:00-03:00,PETR4.SA,stocks,30.041107654363838,30.37838404382902,29.962672537231068,30.197980880737305,22969200,30.197980880737305
2024-07-16 00:00:00-03:00,PETR4.SA,stocks,30.08032633811739,30.19798201032551,29.89208085311404,30.11954689025879,19637000,30.11954689025879
2024-07-17 00:00:00-03:00,PETR4.SA,stocks,30.14307457863042,30.347007670851564,30.07248177899467,30.27641487121582,24606100,30.27641487121582
2024-07-18 00:00:00-03:00,PETR4.SA,stocks,30.197983809168896,30.32348180401618,30.080328129952225,30.221513748168945,21315500,30.221513748168945
2024-07-19 00:00:00-03:00,PETR4.SA,stocks,30.19798553116531,30.409763970566747,30.111705093767494,30.347013473510742,30593100,30.347013473510742
2024-07-22 00:00:00-03:00,PETR4.SA,stocks,30.268576436268003,30.268576436268003,29.711679274488652,29.743051528930664,25807800,29.743051528930664
2024-07-23 00:00:00-03:00,PETR4.SA,stocks,29.74304942064275,29.805799909295203,29.358713150024414,29.358713150024414,25284700,29.358713150024414
2024-07-24 00:00:00-03:00,PETR4.SA,stocks,29.539119470823636,29.805803091856152,29.413621472226467,29.594024658203125,23863800,29.594024658203125
2024-07-25 00:00:00-03:00,PETR4.SA,stocks,29.460683008958878,29.609710940507124,29.233216961773525,29.554805755615234,19562600,29.554805755615234
2024-07-26 00:00:00-03:00,PETR4.SA,stocks,29.546959808733433,29.90776914864148,29.35086901204545,29.52342987060547,32043200,29.52342987060547
2024-07-29 00:00:00-03:00,PETR4.SA,stocks,29.42146140468584,29.58617994558892,28.56650542346799,28.92731475830078,39790000,28.92731475830078
2024-07-30 00:00:00-03:00,PETR4.SA,stocks,28.63709674294183,28.841032833626667,28.542974004530006,28.746910095214844,16040700,28.746910095214844
2024-07-31 00:00:00-03:00,PETR4.SA,stocks,29.06065777387015,29.343029022216797,28.99006496178349,29.343029022216797,28561100,29.343029022216797
2024-08-01 00:00:00-03:00,PETR4.SA,stocks,29.609709227705014,29.67245971658484,28.856721313795124,28.895938873291016,29756300,28.895938873291016
2024-08-02 00:00:00-03:00,PETR4.SA,stocks,28.80181609999722,28.864563596699153,28.02529525756836,28.02529525756836,36483900,28.02529525756836
2024-08-05 00:00:00-03:00,PETR4.SA,stocks,27.29583256617115,28.001760482788086,27.138959363355443,28.001760482788086,44765900,28.001760482788086
2024-08-06 00:00:00-03:00,PETR4.SA,stocks,27.923327105542988,28.754753126536958,27.719394001884535,28.488069534301758,36009000,28.488069534301758
2024-08-07 00:00:00-03:00,PETR4.SA,stocks,28.786127011618593,28.825344569073312,28.23707223092896,28.448850631713867,25020500,28.448850631713867
2024-08-08 00:00:00-03:00,PETR4.SA,stocks,28.511604065099515,28.982223828924862,28.362576118881144,28.903785705566406,29870300,28.903785705566406
2024-08-09 00:00:00-03:00,PETR4.SA,stocks,28.33904434655132,28.982221955983764,27.90764516833808,28.637100219726562,66082100,28.637100219726562
2024-08-12 00:00:00-03:00,PETR4.SA,stocks,28.864561569037523,29.656769978018254,28.864561569037523,29.288118362426758,39655100,29.288118362426758
2024-08-13 00:00:00-03:00,PETR4.SA,stocks,29.437150535859573,29.51558865271612,28.99790904989577,29.10771942138672,28557200,29.10771942138672
2024-08-14 00:00:00-03:00,PETR4.SA,stocks,29.170463160204264,29.805798360306454,29.14693322423642,29.617549896240234,37955500,29.617549896240234
2024-08-15 00:00:00-03:00,PETR4.SA,stocks,29.84501892578394,30.24504583020404,29.805801364515414,30.072484970092773,33409000,30.072484970092773
2024-08-16 00:00:00-03:00,PETR4.SA,stocks,29.939139608404897,30.409759287525297,29.829329247575846,30.197980880737305,35472700,30.197980880737305
2024-08-19 00:00:00-03:00,PETR4.SA,stocks,30.27641311660817,30.42544401392897,30.119542897271216,30.150915145874023,28138200,30.150915145874023
2024-08-20 00:00:00-03:00,PETR4.SA,stocks,30.197981612741188,30.33916722068888,29.719519607152684,30.033266067504883,27322600,30.033266067504883
2024-08-21 00:00:00-03:00,PETR4.SA,stocks,30.339167639123342,30.425448066515568,29.758737577098948,29.852863311767578,38491900,29.852863311767578
2024-08-22 00:00:00-03:00,PETR4.SA,stocks,30.073247239340215,30.089381325470093,29.734440662399635,29.944177627563477,26334300,29.944177627563477
