date,symbol,asset_type,open,high,low,close,volume
2025-09-09 00:00:00,ethereum,crypto,4309.685702772004,4309.685702772004,4309.685702772004,4309.685702772004,0
2025-09-10 00:00:00,ethereum,crypto,4309.342746120013,4309.342746120013,4309.342746120013,4309.342746120013,0
2025-09-11 00:00:00,ethereum,crypto,4347.476803670656,4347.476803670656,4347.476803670656,4347.476803670656,0
2025-09-12 00:00:00,ethereum,crypto,4459.31901599882,4459.31901599882,4459.31901599882,4459.31901599882,0
2025-09-13 00:00:00,ethereum,crypto,4708.841744149995,4708.841744149995,4708.841744149995,4708.841744149995,0
2025-09-14 00:00:00,ethereum,crypto,4667.699652630318,4667.699652630318,4667.699652630318,4667.699652630318,0
2025-09-15 00:00:00,ethereum,crypto,4609.786110950785,4609.786110950785,4609.786110950785,4609.786110950785,0
2025-09-16 00:00:00,ethereum,crypto,4524.244939102515,4524.244939102515,4524.244939102515,4524.244939102515,0
2025-09-17 00:00:00,ethereum,crypto,4504.266635522813,4504.266635522813,4504.266635522813,4504.266635522813,0
2025-09-18 00:00:00,ethereum,crypto,4591.768794331328,4591.768794331328,4591.768794331328,4591.768794331328,0
2025-09-19 00:00:00,ethereum,crypto,4590.6367372135155,4590.6367372135155,4590.6367372135155,4590.6367372135155,0
2025-09-20 00:00:00,ethereum,crypto,4470.479474009387,4470.479474009387,4470.479474009387,4470.479474009387,0
2025-09-21 00:00:00,ethereum,crypto,4481.799472368209,4481.799472368209,4481.799472368209,4481.799472368209,0
2025-09-22 00:00:00,ethereum,crypto,4452.87113037789,4452.87113037789,4452.87113037789,4452.87113037789,0
2025-09-23 00:00:00,ethereum,crypto,4199.951774017639,4199.951774017639,4199.951774017639,4199.951774017639,0
2025-09-24 00:00:00,ethereum,crypto,4166.1905498775295,4166.1905498775295,4166.1905498775295,4166.1905498775295,0
2025-09-25 00:00:00,ethereum,crypto,4148.65682762035,4148.65682762035,4148.65682762035,4148.65682762035,0
2025-09-26 00:00:00,ethereum,crypto,3863.0632875907245,3863.0632875907245,3863.0632875907245,3863.0632875907245,0
2025-09-27 00:00:00,ethereum,crypto,4037.0979210260916,4037.0979210260916,4037.0979210260916,4037.0979210260916,0
2025-09-28 00:00:00,ethereum,crypto,4018.167453105732,4018.167453105732,4018.167453105732,4018.167453105732,0
2025-09-29 00:00:00,ethereum,crypto,4141.839664086501,4141.839664086501,4141.839664086501,4141.839664086501,0
2025-09-30 00:00:00,ethereum,crypto,4215.61278947927,4215.61278947927,4215.61278947927,4215.61278947927,0
2025-10-01 00:00:00,ethereum,crypto,4144.230463371581,4144.230463371581,4144.230463371581,4144.230463371581,0
2025-10-02 00:00:00,ethereum,crypto,4343.951983440489,4343.951983440489,4343.951983440489,4343.951983440489,0
2025-10-03 00:00:00,ethereum,crypto,4484.006245909478,4484.006245909478,4484.006245909478,4484.006245909478,0
2025-10-04 00:00:00,ethereum,crypto,4515.759068159723,4515.759068159723,4515.759068159723,4515.759068159723,0
2025-10-05 00:00:00,ethereum,crypto,4487.706651673285,4487.706651673285,4487.706651673285,4487.706651673285,0
2025-10-06 00:00:00,ethereum,crypto,4515.321391965295,4515.321391965295,4515.321391965295,4515.321391965295,0
2025-10-07 00:00:00,ethereum,crypto,4689.131734746596,4689.131734746596,4689.131734746596,4689.131734746596,0
2025-10-08 00:00:00,ethereum,crypto,4454.32846286666,4454.32846286666,4454.32846286666,4454.32846286666,0
2025-10-09 00:00:00,ethereum,crypto,4527.578004547945,4527.578004547945,4527.578004547945,4527.578004547945,0
2025-10-10 00:00:00,ethereum,crypto,4368.649439385323,4368.649439385323,4368.649439385323,4368.649439385323,0
2025-10-11 00:00:00,ethereum,crypto,3835.632842050135,3835.632842050135,3835.632842050135,3835.632842050135,0
2025-10-12 00:00:00,ethereum,crypto,3749.218185954949,3749.218185954949,3749.218185954949,3749.218185954949,0
2025-10-13 00:00:00,ethereum,crypto,4159.729307791921,4159.729307791921,4159.729307791921,4159.729307791921,0
2025-10-14 00:00:00,ethereum,crypto,4246.217461554773,4246.217461554773,4246.217461554773,4246.217461554773,0
2025-10-15 00:00:00,ethereum,crypto,4128.888447033946,4128.888447033946,4128.888447033946,4128.888447033946,0
2025-10-16 00:00:00,ethereum,crypto,3983.1544356894233,3983.1544356894233,3983.1544356894233,3983.1544356894233,0
2025-10-17 00:00:00,ethereum,crypto,3890.1993012479857,3890.1993012479857,3890.1993012479857,3890.1993012479857,0
2025-10-18 00:00:00,ethereum,crypto,3831.244175835675,3831.244175835675,3831.244175835675,3831.244175835675,0
2025-10-19 00:00:00,ethereum,crypto,3889.4990302043157,3889.4990302043157,3889.4990302043157,3889.4990302043157,0
2025-10-20 00:00:00,ethereum,crypto,3985.0765644046796,3985.0765644046796,3985.0765644046796,3985.0765644046796,0
2025-10-21 00:00:00,ethereum,crypto,3978.7901551344357,3978.7901551344357,3978.7901551344357,3978.7901551344357,0
2025-10-22 00:00:00,ethereum,crypto,3877.4871979550117,3877.4871979550117,3877.4871979550117,3877.4871979550117,0
2025-10-23 00:00:00,ethereum,crypto,3801.7907952382916,3801.7907952382916,3801.7907952382916,3801.7907952382916,0
2025-10-24 00:00:00,ethereum,crypto,3855.8421162401205,3855.8421162401205,3855.8421162401205,3855.8421162401205,0
2025-10-25 00:00:00,ethereum,crypto,3933.232269901015,3933.232269901015,3933.232269901015,3933.232269901015,0
2025-10-26 00:00:00,ethereum,crypto,3952.213557935584,3952.213557935584,3952.213557935584,3952.213557935584,0
2025-10-27 00:00:00,ethereum,crypto,4161.590896249249,4161.590896249249,4161.590896249249,4161.590896249249,0
2025-10-28 00:00:00,ethereum,crypto,4123.206220671679,4123.206220671679,4123.206220671679,4123.206220671679,0
2025-10-29 00:00:00,ethereum,crypto,3982.3127893175442,3982.3127893175442,3982.3127893175442,3982.3127893175442,0
2025-10-30 00:00:00,ethereum,crypto,3897.359267616961,3897.359267616961,3897.359267616961,3897.359267616961,0
2025-10-31 00:00:00,ethereum,crypto,3802.2953645331804,3802.2953645331804,3802.2953645331804,3802.2953645331804,0
2025-11-01 00:00:00,ethereum,crypto,3847.298177365196,3847.298177365196,3847.298177365196,3847.298177365196,0
2025-11-02 00:00:00,ethereum,crypto,3872.2118961957594,3872.2118961957594,3872.2118961957594,3872.2118961957594,0
2025-11-03 00:00:00,ethereum,crypto,3910.0947691627284,3910.0947691627284,3910.0947691627284,3910.0947691627284,0
2025-11-04 00:00:00,ethereum,crypto,3600.71550248779,3600.71550248779,3600.71550248779,3600.71550248779,0
2025-11-05 00:00:00,ethereum,crypto,3296.7437604313104,3296.7437604313104,3296.7437604313104,3296.7437604313104,0
2025-11-06 00:00:00,ethereum,crypto,3427.6905913706814,3427.6905913706814,3427.6905913706814,3427.6905913706814,0
2025-11-07 00:00:00,ethereum,crypto,3308.918164921951,3308.918164921951,3308.918164921951,3308.918164921951,0
