date,symbol,asset_type,open,high,low,close,volume
2025-08-14 00:00:00,solana,crypto,201.8186877395025,201.8186877395025,201.8186877395025,201.8186877395025,0
2025-08-15 00:00:00,solana,crypto,192.75680405400084,192.75680405400084,192.75680405400084,192.75680405400084,0
2025-08-16 00:00:00,solana,crypto,185.5996951638033,185.5996951638033,185.5996951638033,185.5996951638033,0
2025-08-17 00:00:00,solana,crypto,189.76942306167987,189.76942306167987,189.76942306167987,189.76942306167987,0
2025-08-18 00:00:00,solana,crypto,191.64098987374877,191.64098987374877,191.64098987374877,191.64098987374877,0
2025-08-19 00:00:00,solana,crypto,183.0130381229085,183.0130381229085,183.0130381229085,183.0130381229085,0
2025-08-20 00:00:00,solana,crypto,176.4002245667356,176.4002245667356,176.4002245667356,176.4002245667356,0
2025-08-21 00:00:00,solana,crypto,187.2669439751863,187.2669439751863,187.2669439751863,187.2669439751863,0
2025-08-22 00:00:00,solana,crypto,180.24297051206173,180.24297051206173,180.24297051206173,180.24297051206173,0
2025-08-23 00:00:00,solana,crypto,200.2605865005056,200.2605865005056,200.2605865005056,200.2605865005056,0
2025-08-24 00:00:00,solana,crypto,204.01931609622184,204.01931609622184,204.01931609622184,204.01931609622184,0
2025-08-25 00:00:00,solana,crypto,205.88090746426144,205.88090746426144,205.88090746426144,205.88090746426144,0
2025-08-26 00:00:00,solana,crypto,187.18525315161807,187.18525315161807,187.18525315161807,187.18525315161807,0
2025-08-27 00:00:00,solana,crypto,195.9857969070515,195.9857969070515,195.9857969070515,195.9857969070515,0
2025-08-28 00:00:00,solana,crypto,203.29341765413957,203.29341765413957,203.29341765413957,203.29341765413957,0
2025-08-29 00:00:00,solana,crypto,214.54958917125032,214.54958917125032,214.54958917125032,214.54958917125032,0
2025-08-30 00:00:00,solana,crypto,205.08335316941142,205.08335316941142,205.08335316941142,205.08335316941142,0
2025-08-31 00:00:00,solana,crypto,202.71014197799335,202.71014197799335,202.71014197799335,202.71014197799335,0
2025-09-01 00:00:00,solana,crypto,200.90099462282365,200.90099462282365,200.90099462282365,200.90099462282365,0
2025-09-02 00:00:00,solana,crypto,196.88381950999033,196.88381950999033,196.88381950999033,196.88381950999033,0
2025-09-03 00:00:00,solana,crypto,209.23036715955652,209.23036715955652,209.23036715955652,209.23036715955652,0
2025-09-04 00:00:00,solana,crypto,210.678785187558,210.678785187558,210.678785187558,210.678785187558,0
2025-09-05 00:00:00,solana,crypto,202.68556246131902,202.68556246131902,202.68556246131902,202.68556246131902,0
2025-09-06 00:00:00,solana,crypto,203.47913677981902,203.47913677981902,203.47913677981902,203.47913677981902,0
2025-09-07 00:00:00,solana,crypto,200.18665937035894,200.18665937035894,200.18665937035894,200.18665937035894,0
2025-09-08 00:00:00,solana,crypto,206.51848846856373,206.51848846856373,206.51848846856373,206.51848846856373,0
2025-09-09 00:00:00,solana,crypto,214.08956690665315,214.08956690665315,214.08956690665315,214.08956690665315,0
2025-09-10 00:00:00,solana,crypto,217.38518604767611,217.38518604767611,217.38518604767611,217.38518604767611,0
2025-09-11 00:00:00,solana,crypto,223.9996568751895,223.9996568751895,223.9996568751895,223.9996568751895,0
2025-09-12 00:00:00,solana,crypto,228.6994803098487,228.6994803098487,228.6994803098487,228.6994803098487,0
2025-09-13 00:00:00,solana,crypto,242.25824628845254,242.25824628845254,242.25824628845254,242.25824628845254,0
2025-09-14 00:00:00,solana,crypto,242.6675990847208,242.6675990847208,242.6675990847208,242.6675990847208,0
2025-09-15 00:00:00,solana,crypto,240.51910214123612,240.51910214123612,240.51910214123612,240.51910214123612,0
2025-09-16 00:00:00,solana,crypto,233.8358169548661,233.8358169548661,233.8358169548661,233.8358169548661,0
2025-09-17 00:00:00,solana,crypto,237.00322352946304,237.00322352946304,237.00322352946304,237.00322352946304,0
2025-09-18 00:00:00,solana,crypto,244.94703055919837,244.94703055919837,244.94703055919837,244.94703055919837,0
2025-09-19 00:00:00,solana,crypto,247.55626201820508,247.55626201820508,247.55626201820508,247.55626201820508,0
2025-09-20 00:00:00,solana,crypto,238.33823551145915,238.33823551145915,238.33823551145915,238.33823551145915,0
2025-09-21 00:00:00,solana,crypto,239.46337999355012,239.46337999355012,239.46337999355012,239.46337999355012,0
2025-09-22 00:00:00,solana,crypto,236.64867854250417,236.64867854250417,236.64867854250417,236.64867854250417,0
2025-09-23 00:00:00,solana,crypto,220.33692191838946,220.33692191838946,220.33692191838946,220.33692191838946,0
2025-09-24 00:00:00,solana,crypto,214.17925267896382,214.17925267896382,214.17925267896382,214.17925267896382,0
2025-09-25 00:00:00,solana,crypto,211.59608812684968,211.59608812684968,211.59608812684968,211.59608812684968,0
2025-09-26 00:00:00,solana,crypto,192.18165357078567,192.18165357078567,192.18165357078567,192.18165357078567,0
2025-09-27 00:00:00,solana,crypto,205.1199454921513,205.1199454921513,205.1199454921513,205.1199454921513,0
2025-09-28 00:00:00,solana,crypto,203.5749247337909,203.5749247337909,203.5749247337909,203.5749247337909,0
2025-09-29 00:00:00,solana,crypto,210.7450481378904,210.7450481378904,210.7450481378904,210.7450481378904,0
2025-09-30 00:00:00,solana,crypto,212.92955681530267,212.92955681530267,212.92955681530267,212.92955681530267,0
2025-10-01 00:00:00,solana,crypto,208.6992944881733,208.6992944881733,208.6992944881733,208.6992944881733,0
2025-10-02 00:00:00,solana,crypto,221.2188833389755,221.2188833389755,221.2188833389755,221.2188833389755,0
2025-10-03 00:00:00,solana,crypto,234.61674360916186,234.61674360916186,234.61674360916186,234.61674360916186,0
2025-10-04 00:00:00,solana,crypto,233.06458024680495,233.06458024680495,233.06458024680495,233.06458024680495,0
2025-10-05 00:00:00,solana,crypto,227.93905953905113,227.93905953905113,227.93905953905113,227.93905953905113,0
2025-10-06 00:00:00,solana,crypto,228.5443211026712,228.5443211026712,228.5443211026712,228.5443211026712,0
2025-10-07 00:00:00,solana,crypto,232.5968012360869,232.5968012360869,232.5968012360869,232.5968012360869,0
2025-10-08 00:00:00,solana,crypto,220.92325353514107,220.92325353514107,220.92325353514107,220.92325353514107,0
2025-10-09 00:00:00,solana,crypto,229.06280907281337,229.06280907281337,229.06280907281337,229.06280907281337,0
2025-10-10 00:00:00,solana,crypto,220.8065008190006,220.8065008190006,220.8065008190006,220.8065008190006,0
2025-10-11 00:00:00,solana,crypto,189.8912952568837,189.8912952568837,189.8912952568837,189.8912952568837,0
2025-10-12 00:00:00,solana,crypto,178.3062307703534,178.3062307703534,178.3062307703534,178.3062307703534,0
2025-10-13 00:00:00,solana,crypto,197.03997380287893,197.03997380287893,197.03997380287893,197.03997380287893,0
2025-10-14 00:00:00,solana,crypto,207.92928081408232,207.92928081408232,207.92928081408232,207.92928081408232,0
2025-10-15 00:00:00,solana,crypto,202.77828792883702,202.77828792883702,202.77828792883702,202.77828792883702,0
2025-10-16 00:00:00,solana,crypto,193.96279214560616,193.96279214560616,193.96279214560616,193.96279214560616,0
2025-10-17 00:00:00,solana,crypto,184.57406686923576,184.57406686923576,184.57406686923576,184.57406686923576,0
2025-10-18 00:00:00,solana,crypto,182.07052141400303,182.07052141400303,182.07052141400303,182.07052141400303,0
2025-10-19 00:00:00,solana,crypto,187.55870371602296,187.55870371602296,187.55870371602296,187.55870371602296,0
2025-10-20 00:00:00,solana,crypto,187.62095813065147,187.62095813065147,187.62095813065147,187.62095813065147,0
2025-10-21 00:00:00,solana,crypto,189.83490809801577,189.83490809801577,189.83490809801577,189.83490809801577,0
2025-10-22 00:00:00,solana,crypto,185.78992071057104,185.78992071057104,185.78992071057104,185.78992071057104,0
2025-10-23 00:00:00,solana,crypto,180.02645418265774,180.02645418265774,180.02645418265774,180.02645418265774,0
2025-10-24 00:00:00,solana,crypto,191.42417371185576,191.42417371185576,191.42417371185576,191.42417371185576,0
2025-10-25 00:00:00,solana,crypto,193.47566388653937,193.47566388653937,193.47566388653937,193.47566388653937,0
2025-10-26 00:00:00,solana,crypto,194.011016152678,194.011016152678,194.011016152678,194.011016152678,0
2025-10-27 00:00:00,solana,crypto,200.07095684438153,200.07095684438153,200.07095684438153,200.07095684438153,0
2025-10-28 00:00:00,solana,crypto,198.81130112961708,198.81130112961708,198.81130112961708,198.81130112961708,0
2025-10-29 00:00:00,solana,crypto,194.40531681984675,194.40531681984675,194.40531681984675,194.40531681984675,0
2025-10-30 00:00:00,solana,crypto,194.22060377742542,194.22060377742542,194.22060377742542,194.22060377742542,0
2025-10-31 00:00:00,solana,crypto,184.28637111326051,184.28637111326051,184.28637111326051,184.28637111326051,0
2025-11-01 00:00:00,solana,crypto,187.2627467672827,187.2627467672827,187.2627467672827,187.2627467672827,0
2025-11-02 00:00:00,solana,crypto,186.3556506725306,186.3556506725306,186.3556506725306,186.3556506725306,0
2025-11-03 00:00:00,solana,crypto,187.19632465985816,187.19632465985816,187.19632465985816,187.19632465985816,0
2025-11-04 00:00:00,solana,crypto,165.92718959407298,165.92718959407298,165.92718959407298,165.92718959407298,0
2025-11-05 00:00:00,solana,crypto,155.5134380549323,155.5134380549323,155.5134380549323,155.5134380549323,0
2025-11-06 00:00:00,solana,crypto,162.64616988523213,162.64616988523213,162.64616988523213,162.64616988523213,0
2025-11-07 00:00:00,solana,crypto,154.84889388443324,154.84889388443324,154.84889388443324,154.84889388443324,0
2025-11-08 00:00:00,solana,crypto,161.87760775808556,161.87760775808556,161.87760775808556,161.87760775808556,0
2025-11-09 00:00:00,solana,crypto,158.15618865832252,158.15618865832252,158.15618865832252,158.15618865832252,0
2025-11-10 00:00:00,solana,crypto,164.26842094537048,164.26842094537048,164.26842094537048,164.26842094537048,0
2025-11-11 00:00:00,solana,crypto,167.54840917926455,167.54840917926455,167.54840917926455,167.54840917926455,0
2025-11-12 00:00:00,solana,crypto,154.34628754698477,154.34628754698477,154.34628754698477,154.34628754698477,0
2025-11-13 00:00:00,solana,crypto,153.19515043362588,153.19515043362588,153.19515043362588,153.19515043362588,0
2025-11-14 00:00:00,solana,crypto,145.15580784802805,145.15580784802805,145.15580784802805,145.15580784802805,0
2025-11-15 00:00:00,solana,crypto,139.00276447047776,139.00276447047776,139.00276447047776,139.00276447047776,0
2025-11-16 00:00:00,solana,crypto,139.59145707175173,139.59145707175173,139.59145707175173,139.59145707175173,0
2025-11-17 00:00:00,solana,crypto,137.4975729739525,137.4975729739525,137.4975729739525,137.4975729739525,0
2025-11-18 00:00:00,solana,crypto,130.68858764032888,130.68858764032888,130.68858764032888,130.68858764032888,0
2025-11-19 00:00:00,solana,crypto,140.60155456478054,140.60155456478054,140.60155456478054,140.60155456478054,0
2025-11-20 00:00:00,solana,crypto,136.43470513687834,136.43470513687834,136.43470513687834,136.43470513687834,0
2025-11-21 00:00:00,solana,crypto,133.60337500165332,133.60337500165332,133.60337500165332,133.60337500165332,0
2025-11-22 00:00:00,solana,crypto,128.48401421465474,128.48401421465474,128.48401421465474,128.48401421465474,0
2025-11-23 00:00:00,solana,crypto,127.62806806856854,127.62806806856854,127.62806806856854,127.62806806856854,0
2025-11-24 00:00:00,solana,crypto,130.84897517738048,130.84897517738048,130.84897517738048,130.84897517738048,0
2025-11-25 00:00:00,solana,crypto,138.3677130507636,138.3677130507636,138.3677130507636,138.3677130507636,0
2025-11-26 00:00:00,solana,crypto,139.0062092062614,139.0062092062614,139.0062092062614,139.0062092062614,0
2025-11-27 00:00:00,solana,crypto,142.92252259467037,142.92252259467037,142.92252259467037,142.92252259467037,0
2025-11-28 00:00:00,solana,crypto,140.8298940142595,140.8298940142595,140.8298940142595,140.8298940142595,0
2025-11-29 00:00:00,solana,crypto,137.46833804153275,137.46833804153275,137.46833804153275,137.46833804153275,0
2025-11-30 00:00:00,solana,crypto,136.08875145366935,136.08875145366935,136.08875145366935,136.08875145366935,0
2025-12-01 00:00:00,solana,crypto,134.57716421907872,134.57716421907872,134.57716421907872,134.57716421907872,0
2025-12-02 00:00:00,solana,crypto,126.74719818442522,126.74719818442522,126.74719818442522,126.74719818442522,0
2025-12-03 00:00:00,solana,crypto,138.68381774415911,138.68381774415911,138.68381774415911,138.68381774415911,0
2025-12-04 00:00:00,solana,crypto,145.03241215787318,145.03241215787318,145.03241215787318,145.03241215787318,0
2025-12-05 00:00:00,solana,crypto,139.0035856702843,139.0035856702843,139.0035856702843,139.0035856702843,0
2025-12-06 00:00:00,solana,crypto,133.19940782316152,133.19940782316152,133.19940782316152,133.19940782316152,0
2025-12-07 00:00:00,solana,crypto,132.21332316930986,132.21332316930986,132.21332316930986,132.21332316930986,0
2025-12-08 00:00:00,solana,crypto,131.63667798299971,131.63667798299971,131.63667798299971,131.63667798299971,0
2025-12-09 00:00:00,solana,crypto,133.2876975493966,133.2876975493966,133.2876975493966,133.2876975493966,0
2025-12-10 00:00:00,solana,crypto,138.01268988378362,138.01268988378362,138.01268988378362,138.01268988378362,0
2025-12-11 00:00:00,solana,crypto,136.51252974936924,136.51252974936924,136.51252974936924,136.51252974936924,0
2025-12-12 00:00:00,solana,crypto,136.44042727909604,136.44042727909604,136.44042727909604,136.44042727909604,0
2025-12-13 00:00:00,solana,crypto,132.4674041542392,132.4674041542392,132.4674041542392,132.4674041542392,0
2025-12-14 00:00:00,solana,crypto,133.22106900469535,133.22106900469535,133.22106900469535,133.22106900469535,0
2025-12-15 00:00:00,solana,crypto,129.57660231376835,129.57660231376835,129.57660231376835,129.57660231376835,0
2025-12-16 00:00:00,solana,crypto,127.70162570713056,127.70162570713056,127.70162570713056,127.70162570713056,0
2025-12-17 00:00:00,solana,crypto,128.8095625908113,128.8095625908113,128.8095625908113,128.8095625908113,0
2025-12-18 00:00:00,solana,crypto,123.08121963590442,123.08121963590442,123.08121963590442,123.08121963590442,0
2025-12-19 00:00:00,solana,crypto,119.47102833526988,119.47102833526988,119.47102833526988,119.47102833526988,0
2025-12-20 00:00:00,solana,crypto,126.1879023223493,126.1879023223493,126.1879023223493,126.1879023223493,0
2025-12-21 00:00:00,solana,crypto,125.78919713672443,125.78919713672443,125.78919713672443,125.78919713672443,0
2025-12-22 00:00:00,solana,crypto,126.01866473018241,126.01866473018241,126.01866473018241,126.01866473018241,0
2025-12-23 00:00:00,solana,crypto,125.76066206540068,125.76066206540068,125.76066206540068,125.76066206540068,0
2025-12-24 00:00:00,solana,crypto,123.9193038826096,123.9193038826096,123.9193038826096,123.9193038826096,0
2025-12-25 00:00:00,solana,crypto,122.56774375278773,122.56774375278773,122.56774375278773,122.56774375278773,0
2025-12-26 00:00:00,solana,crypto,120.09013792486492,120.09013792486492,120.09013792486492,120.09013792486492,0
2025-12-27 00:00:00,solana,crypto,122.18760348085107,122.18760348085107,122.18760348085107,122.18760348085107,0
2025-12-28 00:00:00,solana,crypto,124.63847125670826,124.63847125670826,124.63847125670826,124.63847125670826,0
2025-12-29 00:00:00,solana,crypto,125.19116108131975,125.19116108131975,125.19116108131975,125.19116108131975,0
2025-12-30 00:00:00,solana,crypto,123.09934938681572,123.09934938681572,123.09934938681572,123.09934938681572,0
2025-12-31 00:00:00,solana,crypto,124.85607450703749,124.85607450703749,124.85607450703749,124.85607450703749,0
2026-01-01 00:00:00,solana,crypto,124.5164171836461,124.5164171836461,124.5164171836461,124.5164171836461,0
2026-01-02 00:00:00,solana,crypto,126.73481257128296,126.73481257128296,126.73481257128296,126.73481257128296,0
2026-01-03 00:00:00,solana,crypto,132.0483994914527,132.0483994914527,132.0483994914527,132.0483994914527,0
2026-01-04 00:00:00,solana,crypto,133.28816839764232,133.28816839764232,133.28816839764232,133.28816839764232,0
2026-01-05 00:00:00,solana,crypto,133.86037430010327,133.86037430010327,133.86037430010327,133.86037430010327,0
2026-01-06 00:00:00,solana,crypto,138.14624626670062,138.14624626670062,138.14624626670062,138.14624626670062,0
2026-01-07 00:00:00,solana,crypto,141.10228180261717,141.10228180261717,141.10228180261717,141.10228180261717,0
2026-01-08 00:00:00,solana,crypto,136.27267880262593,136.27267880262593,136.27267880262593,136.27267880262593,0
2026-01-09 00:00:00,solana,crypto,138.2946068711558,138.2946068711558,138.2946068711558,138.2946068711558,0
2026-01-10 00:00:00,solana,crypto,135.84243943306166,135.84243943306166,135.84243943306166,135.84243943306166,0
2026-01-11 00:00:00,solana,crypto,135.80170404935623,135.80170404935623,135.80170404935623,135.80170404935623,0
2026-01-12 00:00:00,solana,crypto,139.4276268849873,139.4276268849873,139.4276268849873,139.4276268849873,0
2026-01-13 00:00:00,solana,crypto,139.1103423634471,139.1103423634471,139.1103423634471,139.1103423634471,0
2026-01-14 00:00:00,solana,crypto,145.09717589746134,145.09717589746134,145.09717589746134,145.09717589746134,0
2026-01-15 00:00:00,solana,crypto,146.70846905618052,146.70846905618052,146.70846905618052,146.70846905618052,0
2026-01-16 00:00:00,solana,crypto,142.27295549504774,142.27295549504774,142.27295549504774,142.27295549504774,0
2026-01-17 00:00:00,solana,crypto,144.82360113807155,144.82360113807155,144.82360113807155,144.82360113807155,0
2026-01-18 00:00:00,solana,crypto,143.70920085761944,143.70920085761944,143.70920085761944,143.70920085761944,0
2026-01-19 00:00:00,solana,crypto,138.5946736566872,138.5946736566872,138.5946736566872,138.5946736566872,0
2026-01-20 00:00:00,solana,crypto,133.43360509528503,133.43360509528503,133.43360509528503,133.43360509528503,0
2026-01-21 00:00:00,solana,crypto,125.81062416788743,125.81062416788743,125.81062416788743,125.81062416788743,0
2026-01-22 00:00:00,solana,crypto,129.33791858850012,129.33791858850012,129.33791858850012,129.33791858850012,0
2026-01-23 00:00:00,solana,crypto,128.22398381822603,128.22398381822603,128.22398381822603,128.22398381822603,0
2026-01-24 00:00:00,solana,crypto,127.24900586659474,127.24900586659474,127.24900586659474,127.24900586659474,0
2026-01-25 00:00:00,solana,crypto,127.04951352257324,127.04951352257324,127.04951352257324,127.04951352257324,0
2026-01-26 00:00:00,solana,crypto,118.89050038610903,118.89050038610903,118.89050038610903,118.89050038610903,0
2026-01-27 00:00:00,solana,crypto,124.20384054241987,124.20384054241987,124.20384054241987,124.20384054241987,0
2026-01-28 00:00:00,solana,crypto,127.1523419223292,127.1523419223292,127.1523419223292,127.1523419223292,0
2026-01-29 00:00:00,solana,crypto,125.04471508843886,125.04471508843886,125.04471508843886,125.04471508843886,0
2026-01-30 00:00:00,solana,crypto,117.61753429620335,117.61753429620335,117.61753429620335,117.61753429620335,0
2026-01-31 00:00:00,solana,crypto,117.30168147280109,117.30168147280109,117.30168147280109,117.30168147280109,0
2026-02-01 00:00:00,solana,crypto,105.3546472133961,105.3546472133961,105.3546472133961,105.3546472133961,0
2026-02-02 00:00:00,solana,crypto,100.89974142414994,100.89974142414994,100.89974142414994,100.89974142414994,0
2026-02-03 00:00:00,solana,crypto,104.51783551612739,104.51783551612739,104.51783551612739,104.51783551612739,0
2026-02-04 00:00:00,solana,crypto,97.61983239747126,97.61983239747126,97.61983239747126,97.61983239747126,0
2026-02-05 00:00:00,solana,crypto,92.2922393896508,92.2922393896508,92.2922393896508,92.2922393896508,0
2026-02-06 00:00:00,solana,crypto,78.50039816888382,78.50039816888382,78.50039816888382,78.50039816888382,0
2026-02-07 00:00:00,solana,crypto,87.57576306445752,87.57576306445752,87.57576306445752,87.57576306445752,0
2026-02-08 00:00:00,solana,crypto,87.6724462446035,87.6724462446035,87.6724462446035,87.6724462446035,0
2026-02-09 00:00:00,solana,crypto,87.04941449412165,87.04941449412165,87.04941449412165,87.04941449412165,0
2026-02-10 00:00:00,solana,crypto,86.83640091013909,86.83640091013909,86.83640091013909,86.83640091013909,0
2026-02-11 00:00:00,solana,crypto,82.859350330399,82.859350330399,82.859350330399,82.859350330399,0
2026-02-12 00:00:00,solana,crypto,79.26902777120368,79.26902777120368,79.26902777120368,79.26902777120368,0
2026-02-13 00:00:00,solana,crypto,78.24213346951659,78.24213346951659,78.24213346951659,78.24213346951659,0
2026-02-14 00:00:00,solana,crypto,84.25776148298227,84.25776148298227,84.25776148298227,84.25776148298227,0
2026-02-15 00:00:00,solana,crypto,88.16260342417432,88.16260342417432,88.16260342417432,88.16260342417432,0
2026-02-16 00:00:00,solana,crypto,85.9432570451624,85.9432570451624,85.9432570451624,85.9432570451624,0
2026-02-17 00:00:00,solana,crypto,86.47724615896905,86.47724615896905,86.47724615896905,86.47724615896905,0
2026-02-18 00:00:00,solana,crypto,85.08405734921202,85.08405734921202,85.08405734921202,85.08405734921202,0
2026-02-19 00:00:00,solana,crypto,81.51090951064302,81.51090951064302,81.51090951064302,81.51090951064302,0
2026-02-20 00:00:00,solana,crypto,82.32948048072353,82.32948048072353,82.32948048072353,82.32948048072353,0
2026-02-21 00:00:00,solana,crypto,84.48180620699738,84.48180620699738,84.48180620699738,84.48180620699738,0
2026-02-22 00:00:00,solana,crypto,85.22914603897226,85.22914603897226,85.22914603897226,85.22914603897226,0
2026-02-23 00:00:00,solana,crypto,82.62121426327303,82.62121426327303,82.62121426327303,82.62121426327303,0
2026-02-24 00:00:00,solana,crypto,77.74239675092372,77.74239675092372,77.74239675092372,77.74239675092372,0
2026-02-25 00:00:00,solana,crypto,79.15951859088946,79.15951859088946,79.15951859088946,79.15951859088946,0
2026-02-26 00:00:00,solana,crypto,87.54949142727354,87.54949142727354,87.54949142727354,87.54949142727354,0
2026-02-27 00:00:00,solana,crypto,85.91778139468347,85.91778139468347,85.91778139468347,85.91778139468347,0
2026-02-28 00:00:00,solana,crypto,81.97478574698155,81.97478574698155,81.97478574698155,81.97478574698155,0
2026-03-01 00:00:00,solana,crypto,84.43256932045497,84.43256932045497,84.43256932045497,84.43256932045497,0
2026-03-02 00:00:00,solana,crypto,83.59894859103784,83.59894859103784,83.59894859103784,83.59894859103784,0
2026-03-03 00:00:00,solana,crypto,86.6938918426954,86.6938918426954,86.6938918426954,86.6938918426954,0
2026-03-04 00:00:00,solana,crypto,87.21330452440068,87.21330452440068,87.21330452440068,87.21330452440068,0
2026-03-05 00:00:00,solana,crypto,91.04761359657869,91.04761359657869,91.04761359657869,91.04761359657869,0
2026-03-06 00:00:00,solana,crypto,88.75693937625566,88.75693937625566,88.75693937625566,88.75693937625566,0
2026-03-07 00:00:00,solana,crypto,84.69488418915218,84.69488418915218,84.69488418915218,84.69488418915218,0
2026-03-08 00:00:00,solana,crypto,83.17889878303106,83.17889878303106,83.17889878303106,83.17889878303106,0
2026-03-09 00:00:00,solana,crypto,81.67772884438665,81.67772884438665,81.67772884438665,81.67772884438665,0
2026-03-10 00:00:00,solana,crypto,84.97563051920119,84.97563051920119,84.97563051920119,84.97563051920119,0
2026-03-11 00:00:00,solana,crypto,85.74645257058538,85.74645257058538,85.74645257058538,85.74645257058538,0
2026-03-12 00:00:00,solana,crypto,86.62968862668771,86.62968862668771,86.62968862668771,86.62968862668771,0
2026-03-13 00:00:00,solana,crypto,86.97584014684948,86.97584014684948,86.97584014684948,86.97584014684948,0
2026-03-14 00:00:00,solana,crypto,88.1168060488462,88.1168060488462,88.1168060488462,88.1168060488462,0
