date,symbol,asset_type,open,high,low,close,volume,adj_close,daily_return,cumulative_return,drawdown
2024-07-01 00:00:00-03:00,PETR4.SA,stocks,30.04895934932938,30.401920443569356,29.946991281693457,30.299955368041992,24963500,30.299955368041992,,0.0,0.0
2024-07-02 00:00:00-03:00,PETR4.SA,stocks,30.456824784814945,30.668600217794328,30.150920620505232,30.205825805664062,33346200,30.205825805664062,-0.31065907931076,-0.3106590793107575,-0.3106590793107575
2024-07-03 00:00:00-03:00,PETR4.SA,stocks,30.354848600781263,30.42544139023849,29.617545468204163,29.680295944213867,38509400,29.680295944213867,-1.7398294780328394,-2.045083619105568,-2.045083619105568
2024-07-04 00:00:00-03:00,PETR4.SA,stocks,29.72736632449967,29.774426201309282,29.115560997001438,29.27243423461914,32698800,29.27243423461914,-1.3741834325416757,-3.3911638513718736,-3.3911638513718736
2024-07-05 00:00:00-03:00,PETR4.SA,stocks,29.37439894482352,29.53127216458768,29.107715368856784,29.429304122924805,32758800,29.429304122924805,0.5358962874366657,-2.873440685115602,-2.873440685115602
2024-07-08 00:00:00-03:00,PETR4.SA,stocks,29.397927321469155,30.213665627294915,29.248899416255995,30.150915145874023,48845900,30.150915145874023,2.45201524281744,-0.4918826458905106,-0.4918826458905106
2024-07-09 00:00:00-03:00,PETR4.SA,stocks,30.15876547330889,30.354856272235335,30.017579858713198,30.143077850341797,34832500,30.143077850341797,-0.025993557722236993,-0.517748345813266,-0.517748345813266
2024-07-10 00:00:00-03:00,PETR4.SA,stocks,30.190144281001448,30.245049471809782,29.790117328416756,29.86071014404297,32899700,29.86071014404297,-0.9367580434246459,-1.4496563399638032,-1.4496563399638032
2024-07-11 00:00:00-03:00,PETR4.SA,stocks,29.931298656786172,30.158764695782477,29.892081096433586,30.06464195251465,17229400,30.06464195251465,0.6829435987555144,-0.7766130763860261,-0.7766130763860261
2024-07-12 00:00:00-03:00,PETR4.SA,stocks,30.143076922579997,30.205824420408945,29.915610884720454,29.9234561920166,15779100,29.9234561920166,-0.4696073238491971,-1.2425733683505433,-1.2425733683505433
2024-07-15 00:00:00-03:00,PETR4.SA,stocks,30.041107654363838,30.37838404382902,29.962672537231068,30.197980880737305,22969200,30.197980880737305,0.917423064231282,-0.33654995879050753,-0.33654995879050753
2024-07-16 00:00:00-03:00,PETR4.SA,stocks,30.08032633811739,30.19798201032551,29.89208085311404,30.11954689025879,19637000,30.11954689025879,-0.25973256552574986,-0.5954083944740188,-0.5954083944740188
2024-07-17 00:00:00-03:00,PETR4.SA,stocks,30.14307457863042,30.347007670851564,30.07248177899467,30.27641487121582,24606100,30.27641487121582,0.5208178646530781,-0.07769152310699619,-0.07769152310699619
2024-07-18 00:00:00-03:00,PETR4.SA,stocks,30.197983809168896,30.32348180401618,30.080328129952225,30.221513748168945,21315500,30.221513748168945,-0.1813329724817292,-0.258883615240506,-0.258883615240506
2024-07-19 00:00:00-03:00,PETR4.SA,stocks,30.19798553116531,30.409763970566747,30.111705093767494,30.347013473510742,30593100,30.347013473510742,0.4152661788802803,0.15530750754300843,0.0
2024-07-22 00:00:00-03:00,PETR4.SA,stocks,30.268576436268003,30.268576436268003,29.711679274488652,29.743051528930664,25807800,29.743051528930664,-1.9901857726700611,-1.8379691730460648,-1.9901857726700638
2024-07-23 00:00:00-03:00,PETR4.SA,stocks,29.74304942064275,29.805799909295203,29.358713150024414,29.358713150024414,25284700,29.358713150024414,-1.2921955184470924,-3.106414536208612,-3.256664199753937
2024-07-24 00:00:00-03:00,PETR4.SA,stocks,29.539119470823636,29.805803091856152,29.413621472226467,29.594024658203125,23863800,29.594024658203125,0.8015048444945716,-2.3298077547118345,-2.4812616765893125
2024-07-25 00:00:00-03:00,PETR4.SA,stocks,29.460683008958878,29.609710940507124,29.233216961773525,29.554805755615234,19562600,29.554805755615234,-0.13252304490805056,-2.4592432674428393,-2.610496477971412
2024-07-26 00:00:00-03:00,PETR4.SA,stocks,29.546959808733433,29.90776914864148,29.35086901204545,29.52342987060547,32043200,29.52342987060547,-0.10616170266591896,-2.562794195583342,-2.713886833128281
2024-07-29 00:00:00-03:00,PETR4.SA,stocks,29.42146140468584,29.58617994558892,28.56650542346799,28.92731475830078,39790000,28.92731475830078,-2.019125538317623,-4.530173701803417,-4.678215589317168
2024-07-30 00:00:00-03:00,PETR4.SA,stocks,28.63709674294183,28.841032833626667,28.542974004530006,28.746910095214844,16040700,28.746910095214844,-0.6236481491396328,-5.1255695064989375,-5.2726881335212585
2024-07-31 00:00:00-03:00,PETR4.SA,stocks,29.06065777387015,29.343029022216797,28.99006496178349,29.343029022216797,28561100,29.343029022216797,2.073680006051082,-3.1581774105003664,-3.3083468070764255
2024-08-01 00:00:00-03:00,PETR4.SA,stocks,29.609709227705014,29.67245971658484,28.856721313795124,28.895938873291016,29756300,28.895938873291016,-1.5236673370948584,-4.633724629943919,-4.781605944474037
2024-08-02 00:00:00-03:00,PETR4.SA,stocks,28.80181609999722,28.864563596699153,28.02529525756836,28.02529525756836,36483900,28.02529525756836,-3.0130310682772277,-7.507140135502527,-7.6505657400816744
2024-08-05 00:00:00-03:00,PETR4.SA,stocks,27.29583256617115,28.001760482788086,27.138959363355443,28.001760482788086,44765900,28.001760482788086,-0.08397690216632725,-7.584812773941778,-7.728117934141286
2024-08-06 00:00:00-03:00,PETR4.SA,stocks,27.923327105542988,28.754753126536958,27.719394001884535,28.488069534301758,36009000,28.488069534301758,1.736708846619095,-5.97983004176722,-6.125623995361575
2024-08-07 00:00:00-03:00,PETR4.SA,stocks,28.786127011618593,28.825344569073312,28.23707223092896,28.448850631713867,25020500,28.448850631713867,-0.1376678140323606,-6.109265554498224,-6.254858796743676
