date,symbol,asset_type,open,high,low,close,volume,daily_return,cumulative_return,drawdown
2025-08-25 00:00:00,ethereum,crypto,4778.10916071381,4778.10916071381,4778.10916071381,4778.10916071381,0,0.08850386889625028,90.92067147506455,-1.0584798875533117
2025-08-26 00:00:00,ethereum,crypto,4381.626176071471,4381.626176071471,4381.626176071471,4381.626176071471,0,-8.297905537660588,75.0782545041964,-9.268553764009589
2025-08-27 00:00:00,ethereum,crypto,4602.369685333965,4602.369685333965,4602.369685333965,4602.369685333965,0,5.037935697663998,83.89858438671033,-4.69756184507981
2025-08-28 00:00:00,ethereum,crypto,4500.1451479982325,4500.1451479982325,4500.1451479982325,4500.1451479982325,0,-2.2211283387660985,79.81396081430742,-6.814351306473776
2025-08-29 00:00:00,ethereum,crypto,4507.560431032719,4507.560431032719,4507.560431032719,4507.560431032719,0,0.16477875247613571,80.11025601571515,-6.660801157069796
2025-08-30 00:00:00,ethereum,crypto,4364.358521430426,4364.358521430426,4364.358521430426,4364.358521430426,0,-3.176927115971784,74.3882844537057,-9.626119474941671
2025-08-31 00:00:00,ethereum,crypto,4373.360357620914,4373.360357620914,4373.360357620914,4373.360357620914,0,0.2062579448110613,74.74797414521116,-9.439716166324686
2025-09-01 00:00:00,ethereum,crypto,4388.931464519364,4388.931464519364,4388.931464519364,4388.931464519364,0,0.35604445152379594,75.37015461130541,-9.117281300450692
2025-09-02 00:00:00,ethereum,crypto,4303.202222745541,4303.202222745541,4303.202222745541,4303.202222745541,0,-1.9533055475317584,71.94463965256776,-10.89249848655667
2025-09-03 00:00:00,ethereum,crypto,4325.856306225941,4325.856306225941,4325.856306225941,4325.856306225941,0,0.5264471039882146,72.84983722848166,-10.423394625402901
2025-09-04 00:00:00,ethereum,crypto,4449.8670977283255,4449.8670977283255,4449.8670977283255,4449.8670977283255,0,2.8667339533193337,77.80498220056774,-7.855471664898456
2025-09-05 00:00:00,ethereum,crypto,4298.094660544595,4298.094660544595,4298.094660544595,4298.094660544595,0,-3.4107184293483916,71.74055490435335,-10.998262074459914
2025-09-06 00:00:00,ethereum,crypto,4306.613513100346,4306.613513100346,4306.613513100346,4306.613513100346,0,0.19820067328790714,72.08094584048214,-10.821860030653562
2025-09-07 00:00:00,ethereum,crypto,4273.110024157841,4273.110024157841,4273.110024157841,4273.110024157841,0,-0.7779543913237208,70.74223456568471,-11.515625286645912
2025-09-08 00:00:00,ethereum,crypto,4304.032421076036,4304.032421076036,4304.032421076036,4304.032421076036,0,0.7236508478222436,71.97781219370995,-10.875307358842507
2025-09-09 00:00:00,ethereum,crypto,4309.685702772004,4309.685702772004,4309.685702772004,4309.685702772004,0,0.13134849236462465,72.20370245722805,-10.758243418733745
2025-09-10 00:00:00,ethereum,crypto,4309.342746120013,4309.342746120013,4309.342746120013,4309.342746120013,0,-0.007957811210479449,72.18999881168905,-10.765345109243398
2025-09-11 00:00:00,ethereum,crypto,4347.476803670656,4347.476803670656,4347.476803670656,4347.476803670656,0,0.8849158629811615,73.71373542564075,-9.975693492838603
2025-09-12 00:00:00,ethereum,crypto,4459.31901599882,4459.31901599882,4459.31901599882,4459.31901599882,0,2.572577551966071,78.18265598788253,-7.6597483923222365
2025-09-13 00:00:00,ethereum,crypto,4708.841744149995,4708.841744149995,4708.841744149995,4708.841744149995,0,5.595534368722133,88.15292774278639,-2.492817877450143
2025-09-14 00:00:00,ethereum,crypto,4667.699652630318,4667.699652630318,4667.699652630318,4667.699652630318,0,-0.8737199879522262,86.50899800518036,-3.3447576173438422
2025-09-15 00:00:00,ethereum,crypto,4609.786110950785,4609.786110950785,4609.786110950785,4609.786110950785,0,-1.2407298238844122,84.1949252427021,-4.543988035933222
2025-09-16 00:00:00,ethereum,crypto,4524.244939102515,4524.244939102515,4524.244939102515,4524.244939102515,0,-1.8556429688801113,80.77692506340193,-6.315310810317784
2025-09-17 00:00:00,ethereum,crypto,4504.266635522813,4504.266635522813,4504.266635522813,4504.266635522813,0,-0.4415831558329586,79.97864461268918,-6.729006617373881
2025-09-18 00:00:00,ethereum,crypto,4591.768794331328,4591.768794331328,4591.768794331328,4591.768794331328,0,1.9426505109273684,83.47500067181772,-4.917077187879268
2025-09-19 00:00:00,ethereum,crypto,4590.6367372135155,4590.6367372135155,4590.6367372135155,4590.6367372135155,0,-0.0246540531223971,83.42976664768578,-4.940518982179697
2025-09-20 00:00:00,ethereum,crypto,4470.479474009387,4470.479474009387,4470.479474009387,4470.479474009387,0,-2.617442199904141,78.62859852826357,-7.428645953349987
2025-09-21 00:00:00,ethereum,crypto,4481.799472368209,4481.799472368209,4481.799472368209,4481.799472368209,0,0.25321664990600734,79.08091588123088,-7.194239871860436
2025-09-22 00:00:00,ethereum,crypto,4452.87113037789,4452.87113037789,4452.87113037789,4452.87113037789,0,-0.6454626577710898,77.92501544202307,-7.793266397748189
2025-09-23 00:00:00,ethereum,crypto,4199.951774017639,4199.951774017639,4199.951774017639,4199.951774017639,0,-5.679916372041682,67.81902335997391,-13.030531755747345
2025-09-24 00:00:00,ethereum,crypto,4166.1905498775295,4166.1905498775295,4166.1905498775295,4166.1905498775295,0,-0.8038479000870402,66.47001366474818,-13.729633999945639
2025-09-25 00:00:00,ethereum,crypto,4148.65682762035,4148.65682762035,4148.65682762035,4148.65682762035,0,-0.4208574247208885,65.7694122523062,-14.092709240590755
2025-09-26 00:00:00,ethereum,crypto,3863.0632875907245,3863.0632875907245,3863.0632875907245,3863.0632875907245,0,-6.884000096808207,54.35784575237904,-20.0065672196338
2025-09-27 00:00:00,ethereum,crypto,4037.0979210260916,4037.0979210260916,4037.0979210260916,4037.0979210260916,0,4.505094027178291,61.31181184185055,-16.40278785731064
2025-09-28 00:00:00,ethereum,crypto,4018.167453105732,4018.167453105732,4018.167453105732,4018.167453105732,0,-0.46891277572846946,60.555400147365056,-16.794785865200538
2025-09-29 00:00:00,ethereum,crypto,4141.839664086501,4141.839664086501,4141.839664086501,4141.839664086501,0,3.077826208690726,65.49701633256893,-14.23387397756243
2025-09-30 00:00:00,ethereum,crypto,4215.61278947927,4215.61278947927,4215.61278947927,4215.61278947927,0,1.7811680648202932,68.44479633571507,-12.706235130417252
2025-10-01 00:00:00,ethereum,crypto,4144.230463371581,4144.230463371581,4144.230463371581,4144.230463371581,0,-1.6932846936472568,65.5925463821171,-14.184367089462322
2025-10-02 00:00:00,ethereum,crypto,4343.951983440489,4343.951983440489,4343.951983440489,4343.951983440489,0,4.819266733212091,73.57289288258929,-10.048682840709374
2025-10-03 00:00:00,ethereum,crypto,4484.006245909478,4484.006245909478,4484.006245909478,4484.006245909478,0,3.224120869726166,79.1690927462043,-7.148543651583106
2025-10-04 00:00:00,ethereum,crypto,4515.759068159723,4515.759068159723,4515.759068159723,4515.759068159723,0,0.7081351030501226,80.43785198575661,-6.491029895486701
2025-10-05 00:00:00,ethereum,crypto,4487.706651673285,4487.706651673285,4487.706651673285,4487.706651673285,0,-0.6212115408068097,79.31695122523718,-7.071918409465527
2025-10-06 00:00:00,ethereum,crypto,4515.321391965295,4515.321391965295,4515.321391965295,4515.321391965295,0,0.6153419203929866,80.42036359649673,-6.500092967621963
2025-10-07 00:00:00,ethereum,crypto,4689.131734746596,4689.131734746596,4689.131734746596,4689.131734746596,0,3.849345986546693,87.36536762151141,-2.9009580488462325
2025-10-08 00:00:00,ethereum,crypto,4454.32846286666,4454.32846286666,4454.32846286666,4454.32846286666,0,-5.007393376049496,77.98324661422107,-7.763089043715829
2025-10-09 00:00:00,ethereum,crypto,4527.578004547945,4527.578004547945,4527.578004547945,4527.578004547945,0,1.6444575718186805,80.91010558973734,-6.246292177483561
2025-10-10 00:00:00,ethereum,crypto,4368.649439385323,4368.649439385323,4368.649439385323,4368.649439385323,0,-3.5102336172447846,74.55973824633334,-9.537266346882982
2025-10-11 00:00:00,ethereum,crypto,3835.632842050135,3835.632842050135,3835.632842050135,3835.632842050135,0,-12.200946876849528,53.26179731453063,-20.574576423245666
2025-10-12 00:00:00,ethereum,crypto,3749.218185954949,3749.218185954949,3749.218185954949,3749.218185954949,0,-2.252943898796045,49.808895002747754,-22.363986657811065
2025-10-13 00:00:00,ethereum,crypto,4159.729307791921,4159.729307791921,4159.729307791921,4159.729307791921,0,10.949245988798385,66.21183942969931,-13.863428581078463
2025-10-14 00:00:00,ethereum,crypto,4246.217461554773,4246.217461554773,4246.217461554773,4246.217461554773,0,2.079177450341385,69.66767851491926,-12.072496411639037
2025-10-15 00:00:00,ethereum,crypto,4128.888447033946,4128.888447033946,4128.888447033946,4128.888447033946,0,-2.7631419159080517,64.97951977212541,-14.502058118900592
2025-10-16 00:00:00,ethereum,crypto,3983.1544356894233,3983.1544356894233,3983.1544356894233,3983.1544356894233,0,-3.52961852115945,59.15637208612855,-17.51980931074602
2025-10-17 00:00:00,ethereum,crypto,3890.1993012479857,3890.1993012479857,3890.1993012479857,3890.1993012479857,0,-2.333706511817646,55.44212946678184,-19.444654891820754
2025-10-18 00:00:00,ethereum,crypto,3831.244175835675,3831.244175835675,3831.244175835675,3831.244175835675,0,-1.5154782787966115,53.086437758613854,-20.665453649344858
2025-10-19 00:00:00,ethereum,crypto,3889.4990302043157,3889.4990302043157,3889.4990302043157,3889.4990302043157,0,1.520520533148595,55.41414847819931,-19.459155582202865
2025-10-20 00:00:00,ethereum,crypto,3985.0765644046796,3985.0765644046796,3985.0765644046796,3985.0765644046796,0,2.45732248441628,59.23317529271821,-17.480007303185598
2025-10-21 00:00:00,ethereum,crypto,3978.7901551344357,3978.7901551344357,3978.7901551344357,3978.7901551344357,0,-0.15774877015902744,58.98198691700879,-17.61018157680014
2025-10-22 00:00:00,ethereum,crypto,3877.4871979550117,3877.4871979550117,3877.4871979550117,3877.4871979550117,0,-2.5460743901936533,54.934187263093804,-19.70788764380028
2025-10-23 00:00:00,ethereum,crypto,3801.7907952382916,3801.7907952382916,3801.7907952382916,3801.7907952382916,0,-1.952202518080326,51.9095581579764,-21.2753522830379
2025-10-24 00:00:00,ethereum,crypto,3855.8421162401205,3855.8421162401205,3855.8421162401205,3855.8421162401205,0,1.4217331755741913,54.069306743176526,-20.156097849091932
2025-10-25 00:00:00,ethereum,crypto,3933.232269901015,3933.232269901015,3933.232269901015,3933.232269901015,0,2.007088239815147,57.16161367998354,-18.553560278811553
2025-10-26 00:00:00,ethereum,crypto,3952.213557935584,3952.213557935584,3952.213557935584,3952.213557935584,0,0.4825875191715179,57.920056012531695,-18.16050992590754
2025-10-27 00:00:00,ethereum,crypto,4161.590896249249,4161.590896249249,4161.590896249249,4161.590896249249,0,5.297723294665091,66.28622360685574,-13.824880196017219
2025-10-28 00:00:00,ethereum,crypto,4123.206220671679,4123.206220671679,4123.206220671679,4123.206220671679,0,-0.922355813786635,64.75247295589168,-14.619721423566853
2025-10-29 00:00:00,ethereum,crypto,3982.3127893175442,3982.3127893175442,3982.3127893175442,3982.3127893175442,0,-3.417084274072113,59.12274211137098,-17.537237495961108
2025-10-30 00:00:00,ethereum,crypto,3897.359267616961,3897.359267616961,3897.359267616961,3897.359267616961,0,-2.133270945679333,55.72822288594087,-19.29639164946432
2025-10-31 00:00:00,ethereum,crypto,3802.2953645331804,3802.2953645331804,3802.2953645331804,3802.2953645331804,0,-2.439187576923263,51.929719419543616,-21.264904038479393
2025-11-01 00:00:00,ethereum,crypto,3847.298177365196,3847.298177365196,3847.298177365196,3847.298177365196,0,1.1835696209134605,53.727913423732396,-20.333019361681774
2025-11-02 00:00:00,ethereum,crypto,3872.2118961957594,3872.2118961957594,3872.2118961957594,3872.2118961957594,0,0.6475640223868817,54.72340008343055,-19.817124657346096
2025-11-03 00:00:00,ethereum,crypto,3910.0947691627284,3910.0947691627284,3910.0947691627284,3910.0947691627284,0,0.9783264444847894,56.23710002225275,-19.032674383920643
2025-11-04 00:00:00,ethereum,crypto,3600.71550248779,3600.71550248779,3600.71550248779,3600.71550248779,0,-7.912321438213777,43.87511846274854,-25.439069446590047
2025-11-05 00:00:00,ethereum,crypto,3296.7437604313104,3296.7437604313104,3296.7437604313104,3296.7437604313104,0,-8.441981651881713,31.72920736050023,-31.73348952338118
2025-11-06 00:00:00,ethereum,crypto,3427.6905913706814,3427.6905913706814,3427.6905913706814,3427.6905913706814,0,3.9720051194466865,36.96149822066584,-29.02194023238227
2025-11-07 00:00:00,ethereum,crypto,3308.918164921951,3308.918164921951,3308.918164921951,3308.918164921951,0,-3.4650859896089736,32.215664534663006,-31.481391037086283
2025-11-08 00:00:00,ethereum,crypto,3434.3512285299594,3434.3512285299594,3434.3512285299594,3434.3512285299594,0,3.790757503093678,37.227639758275906,-28.884016726809207
2025-11-09 00:00:00,ethereum,crypto,3401.4594003397083,3401.4594003397083,3401.4594003397083,3401.4594003397083,0,-0.9577304708094814,35.913368837938236,-29.56511616823233
2025-11-10 00:00:00,ethereum,crypto,3576.2547046627064,3576.2547046627064,3576.2547046627064,3576.2547046627064,0,5.138832593607945,42.897729334852784,-25.945585400615563
2025-11-11 00:00:00,ethereum,crypto,3564.6105957999334,3564.6105957999334,3564.6105957999334,3564.6105957999334,0,-0.3255950659104778,42.432461378840394,-26.186702920640048
2025-11-12 00:00:00,ethereum,crypto,3416.781328259322,3416.781328259322,3416.781328259322,3416.781328259322,0,-4.147136512324623,36.52559276759584,-29.24784111476883
2025-11-13 00:00:00,ethereum,crypto,3409.6144555411624,3409.6144555411624,3409.6144555411624,3409.6144555411624,0,-0.20975508906244666,36.23922338889313,-29.39624736865215
2025-11-14 00:00:00,ethereum,crypto,3235.7276362968546,3235.7276362968546,3235.7276362968546,3235.7276362968546,0,-5.099896821522276,29.29116356561633,-32.99696590497371
2025-11-15 00:00:00,ethereum,crypto,3106.601287865052,3106.601287865052,3106.601287865052,3106.601287865052,0,-3.9906433095086347,24.131614396999193,-35.67081800225467
2025-11-16 00:00:00,ethereum,crypto,3170.1129807404664,3170.1129807404664,3170.1129807404664,3170.1129807404664,0,2.044410820387621,26.669374553253277,-34.35566524482592
2025-11-17 00:00:00,ethereum,crypto,3101.686799467,3101.686799467,3101.686799467,3101.686799467,0,-2.1584776848389664,23.935244369996223,-35.77258356187734
2025-11-18 00:00:00,ethereum,crypto,3021.3021576301335,3021.3021576301335,3021.3021576301335,3021.3021576301335,0,-2.5916427748501225,20.723285563788366,-37.43712875946885
2025-11-19 00:00:00,ethereum,crypto,3117.2225871583155,3117.2225871583155,3117.2225871583155,3117.2225871583155,0,3.1748042573610302,24.55601357349363,-35.45088005979717
2025-11-20 00:00:00,ethereum,crypto,3017.7483614097955,3017.7483614097955,3017.7483614097955,3017.7483614097955,0,-3.1911171874062894,20.581285216401763,-37.51071812052849
2025-11-21 00:00:00,ethereum,crypto,2832.068358334293,2832.068358334293,2832.068358334293,2832.068358334293,0,-6.1529319491953505,13.162000793571407,-41.355641110113226
2025-11-22 00:00:00,ethereum,crypto,2764.735218675169,2764.735218675169,2764.735218675169,2764.735218675169,0,-2.3775252267825397,10.471545677572394,-42.74992553680517
2025-11-23 00:00:00,ethereum,crypto,2768.6178294996353,2768.6178294996353,2768.6178294996353,2768.6178294996353,0,0.140433369468429,10.626684591471273,-42.66952732821332
2025-11-24 00:00:00,ethereum,crypto,2799.8149340924633,2799.8149340924633,2799.8149340924633,2799.8149340924633,0,1.1268115180225635,11.87323881545446,-42.02352095881085
2025-11-25 00:00:00,ethereum,crypto,2953.327645752226,2953.327645752226,2953.327645752226,2953.327645752226,0,5.482959241001506,18.007202901294093,-38.844694243614676
2025-11-26 00:00:00,ethereum,crypto,2955.046469321271,2955.046469321271,2955.046469321271,2955.046469321271,0,0.058199555728855046,18.07588256911069,-38.809102127359836
2025-11-27 00:00:00,ethereum,crypto,3027.477249132549,3027.477249132549,3027.477249132549,3027.477249132549,0,2.4510876753797373,20.970025974358013,-37.309259571149354
2025-11-28 00:00:00,ethereum,crypto,3015.6118196920934,3015.6118196920934,3015.6118196920934,3015.6118196920934,0,-0.3919246443174873,20.495914630327242,-37.554960032595126
2025-11-29 00:00:00,ethereum,crypto,3033.135645414151,3033.135645414151,3033.135645414151,3033.135645414151,0,0.5811034963991712,21.19612060326224,-37.19208972201667
2025-11-30 00:00:00,ethereum,crypto,2991.2330117032593,2991.2330117032593,2991.2330117032593,2991.2330117032593,0,-1.3814955415609287,19.521801600583373,-38.0597782022546
2025-12-01 00:00:00,ethereum,crypto,2992.8341859495977,2992.8341859495977,2992.8341859495977,2992.8341859495977,0,0.05352890396950194,19.585780310984756,-38.02662228040999
2025-12-02 00:00:00,ethereum,crypto,2799.0367919901605,2799.0367919901605,2799.0367919901605,2799.0367919901605,0,-6.4753802555869715,11.842146304237641,-42.03963414498465
2025-12-03 00:00:00,ethereum,crypto,2995.751149322771,2995.751149322771,2995.751149322771,2995.751149322771,0,7.027930390037618,19.7023344932235,-37.96621997888304
2025-12-04 00:00:00,ethereum,crypto,3195.4089919085554,3195.4089919085554,3195.4089919085554,3195.4089919085554,0,6.6647005253063,27.68013660899727,-33.8318543159483
2025-12-05 00:00:00,ethereum,crypto,3133.698235618616,3133.698235618616,3133.698235618616,3133.698235618616,0,-1.9312318531431893,25.21433714066758,-35.109714622032904
2025-12-06 00:00:00,ethereum,crypto,3022.6564205232035,3022.6564205232035,3022.6564205232035,3022.6564205232035,0,-3.5434750491695644,20.777398346104974,-37.40908569373609
2025-12-07 00:00:00,ethereum,crypto,3039.358573133242,3039.358573133242,3039.358573133242,3039.358573133242,0,0.5525653692108223,21.444772423199343,-37.06322997700725
2025-12-08 00:00:00,ethereum,crypto,3052.976330436545,3052.976330436545,3052.976330436545,3052.976330436545,0,0.44804707886982875,21.988902178481602,-36.78124361738421
2025-12-09 00:00:00,ethereum,crypto,3125.321462183988,3125.321462183988,3125.321462183988,3125.321462183988,0,2.36965911023288,24.879623312427057,-35.283174597387635
2025-12-10 00:00:00,ethereum,crypto,3322.469217836626,3322.469217836626,3322.469217836626,3322.469217836626,0,6.308079282022727,32.75712895806629,-31.20078594218262
2025-12-11 00:00:00,ethereum,crypto,3326.260211637518,3326.260211637518,3326.260211637518,3326.260211637518,0,0.11410169823515837,32.908607096735686,-31.122284870570212
2025-12-12 00:00:00,ethereum,crypto,3236.0986208578574,3236.0986208578574,3236.0986208578574,3236.0986208578574,0,-2.7105994433091474,29.30598713266162,-32.989283833432594
2025-12-13 00:00:00,ethereum,crypto,3085.316694358101,3085.316694358101,3085.316694358101,3085.316694358101,0,-4.659373652209209,23.281138037473355,-36.11156348665433
