date,symbol,asset_type,open,high,low,close,volume,adj_close,daily_return,cumulative_return,drawdown
2024-07-01 00:00:00-04:00,AAPL,stocks,210.2685364182596,215.6419868499251,210.09999821846176,214.88851928710938,60402900,214.88851928710938,,0.0,0.0
2024-07-02 00:00:00-04:00,AAPL,stocks,214.293668724795,218.48735180877674,213.2526983679821,218.3782958984375,58046200,218.3782958984375,1.6239939773913692,1.6239939773913588,0.0
2024-07-03 00:00:00-04:00,AAPL,stocks,218.1106471909744,219.6473388671875,217.14897630904898,219.6473388671875,37369800,219.6473388671875,0.5811213809179039,2.2145527345367095,0.0
2024-07-05 00:00:00-04:00,AAPL,stocks,219.7464397478406,224.5052198536283,219.7464397478406,224.3961639404297,60412400,224.3961639404297,2.162022584809753,4.4244544496196605,0.0
2024-07-08 00:00:00-04:00,AAPL,stocks,225.13973799267995,225.89322076278884,221.3327197032473,225.8634796142578,59085900,225.8634796142578,0.653895168287133,5.107280911775913,0.0
2024-07-09 00:00:00-04:00,AAPL,stocks,225.9725055332989,227.42988222637766,224.4259054004998,226.716064453125,48076100,226.716064453125,0.3774779527541572,5.504037723957238,0.0
2024-07-10 00:00:00-04:00,AAPL,stocks,227.3307526887298,231.07828847688273,227.28117906796422,230.97914123535156,62627700,230.97914123535156,1.8803593792569462,7.487892792794456,0.0
2024-07-11 00:00:00-04:00,AAPL,stocks,229.40280147827102,230.39421338925845,223.83107137940016,225.61561584472656,64710600,225.61561584472656,-2.322082142109938,4.991935629322697,-2.322082142109942
2024-07-12 00:00:00-04:00,AAPL,stocks,226.9540218514806,230.64207551688347,226.71607753741577,228.5601043701172,53046500,228.5601043701172,1.3050907466516382,6.362175665951428,-1.0472966746246346
2024-07-15 00:00:00-04:00,AAPL,stocks,234.44908623752588,235.1926451763578,231.08820043911544,232.38694763183594,62631300,232.38694763183594,1.6743268788159904,8.14302616201993,0.0
2024-07-16 00:00:00-04:00,AAPL,stocks,232.98180687397965,234.24090427881208,230.33473879844306,232.80335998535156,43234300,232.80335998535156,0.17918921770740948,8.33680680460478,0.0
2024-07-17 00:00:00-04:00,AAPL,stocks,227.47944931340314,229.47219684306242,224.6935843942369,226.9143524169922,57345900,226.9143524169922,-2.529605916654265,5.596312529761199,-2.529605916654263
2024-07-18 00:00:00-04:00,AAPL,stocks,228.3023336745397,228.46096321097224,220.36112971273346,222.2547149658203,66034600,222.2547149658203,-2.0534785047924276,3.427914950109118,-4.531139507692239
2024-07-19 00:00:00-04:00,AAPL,stocks,222.88925101284036,224.85224251867803,221.36246807560826,222.3836212158203,49151500,222.3836212158203,0.057999331991598346,3.4879024498730162,-4.475768206346713
2024-07-22 00:00:00-04:00,AAPL,stocks,225.06043082550624,225.82382229500527,221.17409763275575,222.03663635253906,48201800,222.03663635253906,-0.15602986469246405,3.3264304157074083,-4.624814535962867
2024-07-23 00:00:00-04:00,AAPL,stocks,222.44308791792702,224.9910238167192,220.76759935066607,223.0775909423828,39960300,223.0775909423828,0.4688210949975735,3.810846518204232,-4.177675547114403
2024-07-24 00:00:00-04:00,AAPL,stocks,222.07627816799848,222.86941075843336,215.26528287042115,216.6631622314453,61777600,216.6631622314453,-2.875424951399197,0.825843535161068,-6.932974573443365
2024-07-25 00:00:00-04:00,AAPL,stocks,217.0498282561097,218.95335266428125,212.7768448313927,215.62220764160156,51391200,215.62220764160156,-0.4804483508515256,0.3414274326642445,-7.380113562291829
2024-07-26 00:00:00-04:00,AAPL,stocks,216.82180047841348,217.60502442671483,214.15489978899527,216.08816528320312,41601300,216.08816528320312,0.21609909605231348,0.558264350312229,-7.179962824935254
2024-07-29 00:00:00-04:00,AAPL,stocks,215.09674706599597,217.41664743865044,213.8971319294418,216.36575317382812,36311800,216.36575317382812,0.1284604782780141,0.6874419776447152,-7.060725761242331
